item_id,hour_offset,exposure,dataset
3235,64,2,train
3235,65,4,train
3235,68,1,train
3235,75,1,train
3235,78,2,train
3235,79,2,train
3236,82,3,train
3236,83,1,train
3236,85,2,train
3236,86,1,train
3236,87,1,train
3237,26,1,train
3237,27,2,train
3237,28,4,train
3237,29,3,train
3237,30,4,train
3237,31,4,train
3237,32,2,train
3237,33,1,train
3237,34,1,train
3237,35,1,train
3237,36,7,train
3237,37,5,train
3237,38,1,train
3237,45,1,train
3238,136,1,train
3238,139,1,train
3238,155,2,test
3239,16,3,train
3239,17,1,train
3239,19,5,train
3239,20,4,train
3239,21,1,train
3239,22,3,train
3239,23,4,train
3239,24,18,train
3239,25,59,train
3239,26,84,train
3239,27,85,train
3239,28,101,train
3239,29,23,train
3239,30,12,train
3239,31,8,train
3239,32,8,train
3239,33,9,train
3239,34,10,train
3239,35,3,train
3239,36,3,train
3239,37,2,train
3240,13,1,train
3240,16,1,train
3240,29,1,train
3240,33,1,train
3240,57,1,train
3240,63,2,train
3240,64,1,train
3240,65,1,train
3240,85,1,train
3240,91,1,train
3240,100,1,train
3240,101,2,train
3240,102,1,train
3240,104,1,train
3240,107,1,train
3240,112,1,train
3240,126,1,train
3240,128,1,train
3240,129,1,train
3240,130,1,train
3241,86,1,train
3241,88,2,train
3241,89,1,train
3241,90,1,train
3241,92,2,train
3241,93,1,train
3241,94,1,train
3242,101,1,train
3242,107,1,train
3242,108,1,train
3242,109,61,train
3242,110,85,train
3242,111,96,train
3242,112,65,train
3242,113,43,train
3242,114,5,train
3242,115,3,train
3242,116,6,train
3242,117,1,train
3242,118,4,train
3242,119,1,train
3242,120,4,train
3242,121,8,train
3242,122,22,train
3242,123,69,train
3242,124,128,train
3242,125,145,train
3242,126,87,train
3242,127,59,train
3242,128,37,train
3242,129,55,train
3242,130,22,train
3242,131,19,train
3242,132,9,train
3242,133,5,train
3242,134,4,train
3242,135,9,train
3242,136,1,train
3242,138,1,train
3242,139,1,train
3243,130,2,train
3243,132,3,train
3244,111,12,train
3244,112,4,train
3244,113,6,train
3244,114,9,train
3244,115,6,train
3244,116,3,train
3244,117,1,train
3244,118,1,train
3244,119,1,train
3244,120,1,train
3244,121,3,train
3244,122,4,train
3244,123,10,train
3244,124,18,train
3244,125,15,train
3244,126,36,train
3244,127,38,train
3244,128,36,train
3244,129,39,train
3244,130,32,train
3244,131,11,train
3244,132,21,train
3244,133,19,train
3244,134,7,train
3244,135,6,train
3244,136,4,train
3244,137,4,train
3244,138,5,train
3244,139,4,train
3244,140,6,train
3244,141,2,train
3244,153,3,test
3244,156,1,test
3245,135,1,train
3245,138,1,train
3245,140,8,train
3245,141,71,train
3245,142,29,train
3245,152,26,test
3245,153,169,test
3245,154,172,test
3245,155,134,test
3245,156,133,test
3245,157,121,test
3245,158,98,test
3245,159,30,test
3245,160,20,test
3245,161,24,test
3245,162,15,test
3246,103,1,train
3246,104,1,train
3246,105,3,train
3246,106,3,train
3246,107,3,train
3246,108,6,train
3246,109,29,train
3246,110,14,train
3246,111,22,train
3246,112,16,train
3246,113,5,train
3246,114,7,train
3246,116,6,train
3246,120,2,train
3246,121,1,train
3246,122,3,train
3246,123,10,train
3246,124,10,train
3246,125,21,train
3246,126,11,train
3246,127,15,train
3246,128,18,train
3246,129,14,train
3246,130,6,train
3246,131,2,train
3246,132,4,train
3246,133,1,train
3246,138,1,train
3246,153,3,test
3247,67,1,train
3247,75,2,train
3247,76,7,train
3247,81,1,train
3248,51,1,train
3248,53,1,train
3248,54,1,train
3248,55,1,train
3248,57,2,train
3249,119,5,train
3249,120,4,train
3249,121,16,train
3249,122,13,train
3249,123,9,train
3249,124,15,train
3249,125,20,train
3249,126,7,train
3249,127,6,train
3249,128,11,train
3249,129,22,train
3249,130,8,train
3249,131,9,train
3249,132,6,train
3249,133,23,train
3249,134,13,train
3249,135,14,train
3249,136,5,train
3249,137,1,train
3249,138,1,train
3249,139,1,train
3249,142,2,train
3249,152,3,test
3249,153,5,test
3249,154,1,test
3249,155,2,test
3250,64,1,train
3250,66,1,train
3250,67,1,train
3250,68,3,train
3250,69,91,train
3250,70,178,train
3250,71,138,train
3250,72,167,train
3250,73,234,train
3250,74,447,train
3250,75,893,train
3250,76,1208,train
3250,77,1315,train
3250,78,1025,train
3250,79,904,train
3250,80,215,train
3250,81,269,train
3250,82,216,train
3250,83,232,train
3250,84,158,train
3250,85,45,train
3250,86,23,train
3250,87,6,train
3250,88,3,train
3250,89,2,train
3250,90,3,train
3250,91,3,train
3250,93,2,train
3250,99,1,train
3250,100,1,train
3250,101,1,train
3250,102,1,train
3250,104,2,train
3250,105,17,train
3250,106,9,train
3250,107,13,train
3250,108,15,train
3250,109,5,train
3250,110,4,train
3250,111,5,train
3250,112,3,train
3250,113,4,train
3250,114,2,train
3251,57,3,train
3251,58,2,train
3252,66,3,train
3252,67,1,train
3252,68,1,train
3252,69,2,train
3252,71,1,train
3252,72,2,train
3252,73,1,train
3252,74,1,train
3252,75,3,train
3252,76,3,train
3252,77,2,train
3252,78,1,train
3252,79,1,train
3253,86,1,train
3253,92,1,train
3253,95,2,train
3253,96,3,train
3253,100,2,train
3254,115,1,train
3254,117,1,train
3254,121,2,train
3254,122,9,train
3254,123,17,train
3254,124,20,train
3254,125,8,train
3254,126,3,train
3254,127,3,train
3254,128,4,train
3254,129,3,train
3254,130,3,train
3254,131,2,train
3254,132,6,train
3254,133,1,train
3254,135,3,train
3254,136,2,train
3254,137,1,train
3254,138,1,train
3254,141,1,train
3254,153,1,test
3255,118,1,train
3255,119,1,train
3255,122,1,train
3255,123,3,train
3255,124,2,train
3255,125,1,train
3256,29,2,train
3256,30,1,train
3256,31,4,train
3256,32,27,train
3256,33,80,train
3256,34,86,train
3256,35,78,train
3256,36,75,train
3256,37,67,train
3256,38,30,train
3256,39,6,train
3256,40,7,train
3256,41,11,train
3256,42,7,train
3256,43,2,train
3256,44,3,train
3256,45,1,train
3256,46,1,train
3256,50,1,train
3256,54,1,train
3256,55,1,train
3256,56,1,train
3256,63,1,train
3256,75,1,train
3257,41,1,train
3257,58,11,train
3257,59,10,train
3257,60,9,train
3257,61,7,train
3257,62,2,train
3257,63,2,train
3257,64,1,train
3257,65,1,train
3257,79,1,train
3258,89,1,train
3258,104,2,train
3258,105,8,train
3258,106,7,train
3258,107,6,train
3258,108,4,train
3259,51,1,train
3259,53,1,train
3259,54,8,train
3259,55,34,train
3259,56,22,train
3259,57,22,train
3259,58,24,train
3259,59,35,train
3259,60,24,train
3259,61,20,train
3259,62,19,train
3259,63,32,train
3259,64,18,train
3259,65,24,train
3259,66,16,train
3259,67,12,train
3259,68,8,train
3259,69,5,train
3259,70,4,train
3259,71,2,train
3259,72,5,train
3259,73,6,train
3259,74,5,train
3259,75,12,train
3259,76,9,train
3259,77,9,train
3259,78,4,train
3259,81,2,train
3259,82,1,train
3259,85,2,train
3259,86,1,train
3259,87,2,train
3259,88,2,train
3259,92,1,train
3259,94,1,train
3259,98,1,train
3259,101,1,train
3259,102,1,train
3259,124,1,train
3259,127,1,train
3260,139,1,train
3260,141,1,train
3260,142,1,train
3260,153,1,test
3261,135,1,train
3261,152,2,test
3261,153,14,test
3261,154,9,test
3261,155,9,test
3261,156,4,test
3261,157,2,test
3261,158,1,test
3262,32,1,train
3262,33,6,train
3263,142,7,train
3263,154,1,test
3263,157,1,test
3264,-1,2,train
3264,0,1,train
3264,1,1,train
3264,3,2,train
3264,5,1,train
3265,39,2,train
3265,52,2,train
3265,53,11,train
3265,54,26,train
3265,55,17,train
3265,56,14,train
3265,57,14,train
3265,58,10,train
3265,59,10,train
3265,60,5,train
3265,61,10,train
3265,62,5,train
3265,63,7,train
3265,64,4,train
3265,65,2,train
3265,66,4,train
3265,67,1,train
3265,72,1,train
3265,74,4,train
3265,75,2,train
3265,76,4,train
3265,77,5,train
3265,78,1,train
3265,79,1,train
3265,82,1,train
3265,84,1,train
3265,86,1,train
3265,88,1,train
3265,91,1,train
3265,92,1,train
3266,102,3,train
3266,103,2,train
3266,104,4,train
3266,105,1,train
3266,106,2,train
3266,107,1,train
3266,109,1,train
3267,-1,5,train
3267,0,10,train
3267,1,10,train
3267,2,18,train
3267,3,31,train
3267,4,31,train
3267,5,48,train
3267,6,50,train
3267,7,38,train
3267,8,41,train
3267,9,35,train
3267,10,29,train
3267,11,31,train
3267,12,37,train
3267,13,39,train
3267,14,26,train
3267,15,23,train
3267,16,28,train
3267,17,37,train
3267,18,24,train
3267,19,23,train
3267,20,6,train
3267,21,9,train
3267,22,7,train
3267,23,3,train
3267,24,3,train
3267,25,3,train
3267,26,5,train
3267,27,21,train
3267,28,25,train
3267,29,25,train
3267,30,32,train
3267,31,35,train
3267,32,37,train
3267,33,25,train
3267,34,22,train
3267,35,26,train
3267,36,27,train
3267,37,34,train
3267,38,17,train
3267,39,27,train
3267,40,24,train
3267,41,20,train
3267,42,19,train
3267,43,9,train
3268,122,3,train
3268,123,1,train
3268,124,3,train
3268,125,2,train
3269,-1,3,train
3269,0,2,train
3269,1,5,train
3269,2,8,train
3269,3,13,train
3269,4,23,train
3269,5,34,train
3269,6,29,train
3269,7,24,train
3269,8,21,train
3269,9,2,train
3269,10,2,train
3269,11,4,train
3269,13,3,train
3269,14,1,train
3269,15,3,train
3269,17,2,train
3269,18,1,train
3269,21,1,train
3269,22,1,train
3269,25,1,train
3269,27,2,train
3269,28,2,train
3269,29,2,train
3269,36,1,train
3269,37,1,train
3269,44,1,train
3269,55,2,train
3269,85,1,train
3270,38,1,train
3270,43,2,train
3270,53,1,train
3270,56,1,train
3270,57,1,train
3271,130,11,train
3271,131,5,train
3271,132,6,train
3271,133,4,train
3271,134,2,train
3271,135,1,train
3271,136,1,train
3272,103,1,train
3272,105,5,train
3272,106,7,train
3272,108,1,train
3272,109,4,train
3273,87,1,train
3273,88,1,train
3273,91,7,train
3273,92,66,train
3273,93,102,train
3273,94,54,train
3273,95,35,train
3273,96,72,train
3273,97,99,train
3273,98,243,train
3273,99,535,train
3273,100,695,train
3273,101,547,train
3273,102,174,train
3273,103,106,train
3273,104,27,train
3273,105,17,train
3273,106,10,train
3273,107,2,train
3274,84,11,train
3274,85,20,train
3274,86,16,train
3274,87,7,train
3275,1,1,train
3275,2,6,train
3275,3,5,train
3275,4,10,train
3275,5,14,train
3275,6,7,train
3275,7,9,train
3275,8,7,train
3275,9,9,train
3275,10,5,train
3275,11,10,train
3275,12,1,train
3275,19,1,train
3275,26,1,train
3275,29,1,train
3275,30,2,train
3275,35,3,train
3275,37,2,train
3275,39,1,train
3275,41,1,train
3275,42,1,train
3275,47,1,train
3275,51,1,train
3275,52,1,train
3275,53,2,train
3275,54,8,train
3275,55,17,train
3275,56,23,train
3275,57,13,train
3275,58,13,train
3275,60,3,train
3275,61,2,train
3275,62,2,train
3275,63,2,train
3275,64,1,train
3275,71,2,train
3275,76,1,train
3275,78,1,train
3275,81,1,train
3275,82,3,train
3275,84,2,train
3275,85,2,train
3275,88,1,train
3275,90,1,train
3275,93,1,train
3275,96,1,train
3275,97,1,train
3275,98,1,train
3275,103,1,train
3275,106,1,train
3275,112,1,train
3275,133,1,train
3276,88,1,train
3276,89,1,train
3276,95,1,train
3276,100,1,train
3276,101,1,train
3276,103,1,train
3276,109,3,train
3276,124,1,train
3276,125,1,train
3276,127,1,train
3276,131,2,train
3277,83,2,train
3277,84,3,train
3277,85,1,train
3277,86,2,train
3277,87,2,train
3277,88,1,train
3278,27,1,train
3278,28,4,train
3278,29,4,train
3278,30,5,train
3278,31,23,train
3278,32,72,train
3278,33,26,train
3278,34,23,train
3278,35,20,train
3278,36,40,train
3278,37,94,train
3278,38,11,train
3278,39,2,train
3278,40,4,train
3278,41,8,train
3278,42,4,train
3278,43,5,train
3278,44,2,train
3278,45,1,train
3278,46,1,train
3278,47,2,train
3278,48,2,train
3278,50,1,train
3278,51,3,train
3278,52,3,train
3278,53,3,train
3278,54,2,train
3278,55,6,train
3278,56,4,train
3278,57,4,train
3278,58,9,train
3278,59,7,train
3278,60,2,train
3278,61,1,train
3278,63,1,train
3278,71,1,train
3278,72,1,train
3278,75,1,train
3278,77,1,train
3278,78,1,train
3278,79,1,train
3278,82,1,train
3278,83,1,train
3279,3,1,train
3279,6,1,train
3279,7,1,train
3279,10,1,train
3279,11,1,train
3279,16,1,train
3279,29,1,train
3279,31,2,train
3279,35,1,train
3279,37,1,train
3280,74,1,train
3280,75,2,train
3280,77,1,train
3280,78,2,train
3281,135,1,train
3281,136,3,train
3281,137,6,train
3281,138,4,train
3281,139,5,train
3281,140,2,train
3281,141,1,train
3281,142,1,train
3281,153,1,test
3281,154,2,test
3281,155,3,test
3282,101,1,train
3282,102,9,train
3282,103,5,train
3282,104,10,train
3282,105,5,train
3282,106,4,train
3282,107,8,train
3282,108,9,train
3282,109,7,train
3282,110,5,train
3282,111,1,train
3282,112,5,train
3282,113,4,train
3282,115,3,train
3282,116,1,train
3282,117,1,train
3282,126,1,train
3282,128,1,train
3282,130,1,train
3282,132,1,train
3282,134,1,train
3282,139,1,train
3283,-1,6,train
3283,0,6,train
3283,1,3,train
3283,2,9,train
3283,3,12,train
3283,4,15,train
3283,5,7,train
3283,6,1,train
3283,9,1,train
3283,11,1,train
3283,12,2,train
3283,14,1,train
3283,15,1,train
3284,119,1,train
3284,120,1,train
3284,121,9,train
3284,122,51,train
3284,123,99,train
3284,124,118,train
3284,125,127,train
3284,126,170,train
3284,127,164,train
3284,128,169,train
3284,129,154,train
3284,130,97,train
3284,131,10,train
3284,132,8,train
3284,133,4,train
3284,135,2,train
3284,142,1,train
3285,101,1,train
3285,104,2,train
3285,105,1,train
3285,106,1,train
3285,108,1,train
3285,113,2,train
3285,114,1,train
3285,124,1,train
3286,87,41,train
3286,88,48,train
3286,89,32,train
3286,90,6,train
3286,91,3,train
3286,92,3,train
3286,93,2,train
3286,99,1,train
3286,103,1,train
3286,105,1,train
3287,-1,41,train
3287,0,50,train
3287,1,78,train
3287,2,108,train
3287,3,178,train
3287,4,226,train
3287,5,271,train
3287,6,223,train
3287,7,222,train
3287,8,148,train
3287,9,142,train
3287,10,148,train
3287,11,106,train
3287,12,83,train
3287,13,10,train
3287,14,5,train
3287,15,7,train
3287,16,11,train
3287,17,10,train
3287,18,10,train
3287,19,2,train
3287,20,4,train
3287,21,5,train
3287,22,5,train
3287,23,1,train
3287,24,2,train
3287,25,2,train
3287,26,6,train
3287,27,9,train
3287,28,17,train
3287,29,15,train
3287,30,18,train
3287,31,6,train
3287,32,15,train
3287,33,9,train
3287,34,13,train
3287,35,8,train
3287,36,8,train
3287,37,17,train
3287,38,12,train
3287,39,6,train
3287,41,1,train
3288,125,2,train
3288,126,1,train
3288,127,1,train
3288,129,1,train
3288,132,3,train
3288,135,2,train
3289,87,1,train
3289,88,5,train
3289,89,5,train
3289,90,3,train
3289,101,1,train
3289,102,4,train
3289,103,3,train
3289,104,50,train
3289,105,49,train
3289,106,51,train
3289,107,44,train
3289,108,32,train
3289,109,19,train
3289,110,15,train
3289,111,10,train
3289,112,8,train
3289,113,7,train
3289,114,10,train
3289,115,2,train
3289,116,3,train
3289,117,1,train
3289,118,1,train
3289,119,2,train
3289,120,1,train
3289,122,5,train
3289,123,13,train
3289,124,17,train
3289,125,27,train
3289,126,15,train
3289,127,16,train
3289,128,11,train
3289,129,10,train
3289,130,14,train
3289,131,13,train
3289,132,11,train
3289,133,6,train
3289,134,3,train
3289,137,1,train
3289,141,1,train
3289,153,1,test
3289,155,1,test
3289,156,1,test
3290,52,3,train
3290,53,4,train
3290,54,27,train
3290,55,24,train
3290,56,20,train
3290,57,18,train
3290,58,20,train
3290,59,21,train
3290,60,15,train
3290,61,19,train
3290,62,4,train
3290,63,3,train
3290,64,6,train
3290,65,12,train
3290,66,6,train
3290,67,6,train
3290,68,1,train
3290,69,2,train
3290,70,5,train
3290,71,1,train
3290,72,3,train
3290,73,5,train
3290,74,4,train
3290,75,11,train
3290,76,7,train
3290,77,7,train
3290,79,1,train
3290,82,1,train
3290,84,3,train
3290,85,3,train
3290,86,1,train
3290,87,2,train
3290,88,1,train
3290,89,2,train
3291,111,1,train
3291,112,1,train
3291,113,2,train
3291,114,2,train
3291,120,1,train
3291,121,1,train
3291,123,1,train
3291,127,3,train
3292,108,1,train
3292,109,3,train
3292,111,1,train
3292,121,1,train
3292,122,2,train
3292,124,1,train
3293,14,1,train
3293,15,3,train
3293,17,2,train
3293,18,3,train
3293,20,2,train
3293,21,1,train
3293,22,1,train
3293,26,1,train
3293,28,1,train
3293,29,1,train
3294,103,1,train
3294,104,1,train
3294,105,1,train
3294,106,11,train
3294,107,11,train
3294,108,12,train
3294,109,8,train
3294,110,2,train
3294,111,6,train
3294,112,6,train
3294,113,6,train
3294,114,4,train
3294,115,2,train
3294,116,4,train
3294,119,2,train
3294,120,2,train
3294,122,3,train
3294,123,2,train
3294,124,6,train
3294,125,4,train
3294,129,1,train
3295,28,1,train
3295,29,1,train
3295,32,1,train
3295,33,2,train
3295,37,2,train
3295,38,1,train
3295,50,2,train
3296,47,1,train
3296,48,1,train
3296,50,3,train
3296,51,5,train
3296,52,9,train
3296,53,14,train
3296,54,19,train
3296,55,23,train
3296,56,18,train
3296,57,13,train
3296,58,15,train
3296,59,8,train
3296,60,19,train
3296,61,12,train
3296,62,5,train
3296,63,6,train
3296,64,5,train
3296,65,4,train
3296,66,2,train
3296,67,2,train
3296,68,5,train
3296,71,1,train
3296,72,2,train
3297,4,2,train
3297,5,1,train
3297,6,5,train
3297,7,1,train
3297,8,2,train
3297,9,1,train
3297,10,3,train
3297,11,1,train
3297,13,1,train
3297,15,2,train
3297,16,2,train
3297,19,1,train
3297,21,2,train
3297,24,1,train
3297,25,1,train
3297,27,1,train
3297,30,1,train
3297,31,2,train
3297,33,2,train
3297,34,1,train
3297,35,1,train
3297,36,1,train
3297,37,2,train
3297,38,1,train
3297,39,3,train
3297,40,2,train
3297,42,1,train
3297,43,1,train
3297,44,1,train
3297,47,1,train
3297,51,1,train
3297,55,2,train
3298,131,1,train
3298,132,1,train
3298,133,1,train
3298,134,1,train
3298,136,1,train
3298,141,1,train
3299,126,2,train
3299,153,2,test
3300,111,2,train
3300,112,19,train
3300,113,13,train
3300,114,6,train
3300,115,2,train
3300,118,1,train
3300,124,4,train
3300,126,2,train
3300,127,1,train
3300,128,1,train
3301,135,1,train
3301,136,1,train
3301,137,4,train
3301,138,18,train
3301,139,28,train
3301,140,13,train
3301,141,5,train
3301,142,1,train
3301,153,1,test
3301,155,1,test
3302,141,1,train
3302,153,9,test
3302,154,4,test
3302,155,4,test
3302,156,3,test
3302,158,1,test
3303,18,4,train
3303,21,2,train
3303,22,1,train
3303,24,1,train
3303,27,2,train
3304,39,2,train
3304,40,12,train
3304,41,12,train
3304,42,13,train
3304,43,7,train
3304,44,2,train
3304,45,2,train
3304,47,2,train
3304,51,2,train
3304,52,4,train
3304,53,4,train
3304,54,1,train
3304,55,1,train
3304,56,1,train
3304,65,1,train
3305,88,1,train
3305,92,1,train
3305,96,1,train
3305,99,1,train
3305,100,3,train
3305,101,3,train
3306,53,4,train
3306,54,2,train
3307,41,1,train
3307,42,3,train
3307,44,3,train
3307,45,1,train
3307,51,1,train
3307,52,4,train
3307,53,3,train
3307,54,5,train
3307,55,1,train
3307,56,1,train
3307,60,2,train
3308,126,1,train
3308,127,8,train
3308,128,11,train
3308,129,7,train
3308,130,4,train
3308,131,2,train
3309,103,1,train
3309,104,2,train
3309,105,1,train
3309,107,1,train
3310,69,8,train
3310,70,2,train
3310,71,5,train
3310,73,1,train
3310,76,2,train
3310,77,3,train
3310,78,1,train
3310,79,5,train
3310,83,1,train
3310,84,2,train
3310,86,1,train
3310,89,1,train
3310,102,1,train
3311,54,1,train
3311,56,2,train
3311,57,1,train
3311,58,3,train
3311,59,20,train
3311,60,13,train
3311,61,20,train
3311,62,10,train
3311,63,16,train
3311,64,9,train
3311,65,6,train
3311,66,5,train
3311,67,6,train
3311,68,4,train
3311,69,3,train
3311,70,7,train
3311,71,1,train
3311,72,1,train
3311,73,5,train
3311,74,7,train
3311,75,10,train
3311,76,14,train
3311,77,14,train
3311,78,9,train
3311,79,16,train
3311,80,1,train
3311,81,26,train
3311,82,20,train
3311,83,17,train
3311,84,14,train
3311,85,20,train
3311,86,10,train
3311,87,14,train
3311,88,9,train
3311,89,8,train
3311,90,2,train
3311,91,4,train
3311,92,2,train
3311,94,1,train
3311,95,3,train
3311,96,2,train
3311,97,2,train
3311,98,5,train
3311,99,11,train
3311,100,28,train
3311,101,35,train
3311,102,19,train
3311,103,23,train
3311,104,26,train
3311,105,21,train
3311,106,26,train
3311,107,18,train
3311,108,13,train
3311,109,12,train
3311,110,6,train
3311,111,7,train
3311,113,6,train
3311,114,3,train
3311,115,1,train
3311,116,4,train
3311,117,1,train
3311,119,2,train
3311,120,1,train
3311,121,1,train
3311,122,5,train
3311,123,11,train
3311,124,11,train
3311,125,12,train
3311,126,16,train
3311,127,23,train
3311,128,7,train
3311,129,3,train
3311,130,5,train
3311,131,8,train
3311,132,5,train
3311,133,3,train
3311,134,1,train
3311,136,1,train
3311,153,1,test
3311,154,1,test
3311,163,1,test
3312,33,1,train
3312,36,1,train
3312,43,1,train
3312,46,1,train
3312,49,1,train
3312,53,4,train
3313,128,1,train
3313,129,1,train
3313,131,5,train
3313,132,3,train
3313,133,2,train
3313,134,2,train
3314,42,1,train
3314,50,1,train
3314,52,12,train
3314,53,51,train
3314,54,63,train
3314,55,23,train
3314,56,19,train
3314,57,18,train
3314,58,14,train
3314,59,7,train
3315,122,1,train
3315,124,1,train
3315,125,3,train
3315,126,2,train
3315,127,2,train
3315,128,2,train
3315,129,3,train
3315,130,3,train
3315,131,4,train
3315,132,3,train
3315,137,2,train
3315,140,1,train
3315,141,1,train
3316,86,2,train
3316,89,1,train
3316,107,1,train
3316,108,1,train
3316,123,1,train
3316,125,1,train
3316,138,1,train
3317,-1,1,train
3317,3,2,train
3317,5,1,train
3317,6,1,train
3317,7,2,train
3317,8,1,train
3317,9,18,train
3317,10,16,train
3317,11,16,train
3317,12,16,train
3317,13,24,train
3317,14,9,train
3317,15,13,train
3317,16,20,train
3317,17,22,train
3317,18,12,train
3317,21,1,train
3317,24,1,train
3317,27,1,train
3317,29,1,train
3317,31,1,train
3317,37,1,train
3317,39,3,train
3317,45,1,train
3317,48,1,train
3317,50,1,train
3317,51,1,train
3317,52,1,train
3317,53,3,train
3317,55,3,train
3317,56,3,train
3317,57,2,train
3317,58,2,train
3317,59,2,train
3317,60,1,train
3317,61,1,train
3317,64,1,train
3317,74,1,train
3317,75,1,train
3318,9,1,train
3318,12,2,train
3318,15,2,train
3318,28,1,train
3318,29,1,train
3318,106,1,train
3319,41,1,train
3319,42,1,train
3319,43,6,train
3319,49,1,train
3319,50,2,train
3319,52,2,train
3319,54,1,train
3320,41,1,train
3320,59,1,train
3320,60,5,train
3320,61,1,train
3320,64,1,train
3321,39,1,train
3321,50,1,train
3321,51,15,train
3321,52,427,train
3321,53,393,train
3321,54,470,train
3321,55,362,train
3321,56,70,train
3321,57,6,train
3321,58,3,train
3321,59,2,train
3321,62,1,train
3322,-1,1,train
3322,0,1,train
3322,1,2,train
3322,2,6,train
3322,3,8,train
3322,4,8,train
3322,5,10,train
3322,6,6,train
3322,7,5,train
3322,8,7,train
3322,9,3,train
3322,10,7,train
3322,11,2,train
3322,12,3,train
3322,13,3,train
3322,14,5,train
3322,16,2,train
3322,17,3,train
3322,18,5,train
3322,19,4,train
3322,20,2,train
3322,21,1,train
3322,23,2,train
3322,24,2,train
3322,26,2,train
3322,27,5,train
3322,28,4,train
3322,29,9,train
3322,30,13,train
3322,31,13,train
3322,32,4,train
3322,33,7,train
3322,34,10,train
3322,35,7,train
3322,36,14,train
3322,37,10,train
3322,38,6,train
3322,39,4,train
3322,40,8,train
3322,41,2,train
3322,42,2,train
3322,43,4,train
3322,44,2,train
3322,46,1,train
3322,47,1,train
3322,48,1,train
3322,50,2,train
3322,51,7,train
3322,52,2,train
3322,61,1,train
3322,66,1,train
3322,72,1,train
3323,40,2,train
3323,41,2,train
3323,42,4,train
3323,43,6,train
3323,44,5,train
3323,45,2,train
3323,46,3,train
3323,47,1,train
3323,48,1,train
3323,49,1,train
3323,51,1,train
3323,52,2,train
3323,53,2,train
3323,54,4,train
3323,55,1,train
3323,56,1,train
3323,58,1,train
3324,-1,19,train
3324,0,10,train
3324,1,31,train
3324,2,40,train
3324,3,60,train
3324,4,1,train
3324,5,10,train
3324,6,14,train
3324,7,6,train
3324,8,5,train
3324,9,3,train
3324,10,7,train
3324,11,6,train
3324,12,2,train
3324,13,2,train
3324,14,1,train
3324,15,6,train
3324,16,3,train
3324,17,4,train
3324,18,1,train
3324,19,3,train
3324,20,6,train
3324,21,4,train
3324,22,1,train
3324,24,1,train
3324,26,5,train
3324,27,6,train
3324,28,4,train
3324,29,4,train
3324,30,7,train
3324,31,3,train
3324,32,5,train
3324,33,2,train
3324,34,3,train
3324,35,3,train
3324,36,4,train
3324,37,6,train
3324,38,3,train
3324,39,1,train
3324,40,3,train
3324,41,3,train
3324,42,4,train
3324,43,1,train
3324,44,5,train
3324,45,2,train
3324,46,1,train
3324,47,2,train
3324,49,2,train
3324,50,4,train
3324,51,4,train
3324,52,7,train
3324,53,4,train
3324,54,5,train
3324,55,5,train
3324,56,6,train
3324,57,2,train
3324,58,1,train
3324,59,1,train
3324,60,5,train
3324,61,1,train
3324,64,1,train
3324,76,1,train
3324,77,3,train
3324,80,1,train
3325,127,1,train
3325,130,2,train
3325,131,3,train
3325,132,1,train
3326,34,1,train
3326,35,2,train
3326,36,1,train
3326,37,1,train
3326,40,1,train
3326,42,2,train
3326,50,1,train
3326,52,1,train
3326,53,3,train
3326,54,2,train
3327,31,1,train
3327,32,2,train
3327,33,1,train
3327,34,2,train
3327,45,1,train
3327,49,1,train
3328,76,1,train
3328,79,3,train
3328,80,4,train
3328,81,59,train
3328,82,46,train
3328,83,44,train
3328,84,47,train
3328,85,52,train
3328,86,35,train
3328,87,24,train
3328,88,15,train
3328,89,19,train
3328,90,19,train
3328,91,10,train
3328,92,11,train
3328,93,7,train
3328,95,1,train
3328,96,4,train
3328,97,10,train
3328,98,9,train
3328,99,24,train
3328,100,28,train
3328,101,29,train
3328,102,45,train
3328,103,37,train
3328,104,30,train
3328,105,35,train
3328,106,29,train
3328,107,31,train
3328,108,26,train
3328,109,22,train
3328,110,17,train
3328,111,22,train
3328,112,14,train
3328,113,9,train
3328,114,8,train
3328,115,5,train
3328,116,3,train
3328,117,3,train
3328,118,3,train
3328,120,2,train
3328,121,7,train
3328,122,9,train
3328,123,16,train
3328,124,32,train
3328,125,21,train
3328,126,27,train
3328,127,43,train
3328,128,45,train
3328,129,22,train
3328,130,30,train
3328,131,32,train
3328,132,22,train
3328,133,25,train
3328,134,18,train
3328,135,30,train
3328,136,28,train
3328,137,15,train
3328,138,15,train
3328,139,10,train
3328,140,5,train
3328,141,3,train
3328,142,3,train
3328,152,21,test
3328,153,55,test
3328,154,52,test
3328,155,39,test
3328,156,52,test
3328,157,30,test
3328,158,22,test
3328,159,12,test
3328,160,10,test
3328,161,1,test
3328,162,3,test
3328,163,2,test
3328,164,1,test
3328,165,4,test
3329,60,2,train
3329,63,3,train
3329,64,2,train
3329,68,1,train
3330,85,5,train
3330,86,1,train
3330,87,1,train
3330,88,1,train
3331,76,1,train
3331,84,4,train
3331,85,20,train
3331,86,12,train
3331,87,12,train
3331,88,15,train
3331,89,11,train
3331,90,16,train
3331,91,5,train
3331,92,5,train
3331,93,3,train
3331,94,3,train
3331,96,3,train
3331,97,3,train
3331,98,3,train
3331,99,18,train
3331,100,18,train
